Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,relevant_to_barrier_immune
prerank,Transcription By RNA Polymerase II (GO:0006366),0.3335902888874604,1.3569863778267504,0.02244039270687237,0.2086979902581128,1.0,83/182,24.98%,NOCT;E2F3;POLR2H;CYP27B1;ATF4;ARRB2;FOXE1;TFDP1;NFKB1;TRIP13;S100A10;IRF9;RARA;CBFB;ELL;CEBPD;CDK9;POLR2E;XRN2;XBP1;DDX21;CCDC124;DRAP1;LEO1;ADRM1;TAF5L;NFE2L3;GLIS3;MED16;TAF13;MED27;GTF2F1;CTR9;MNT;ELOF1;TAF10;POLR2L;C5AR1;SUB1;PARP1;CDK7;CTDP1;EAF2;ELL2;TAF2;POLR2B;E2F2;SUPT5H;CDK12;NR1H2;PMF1;ERCC3;PAX1;GTF2H1;TAF1C;MAF;SNAPC4;SSU72;MED20;SUPT6H;GTF2A2;TAF11;RREB1;SRCAP;MAZ;SNAPC2;TAF5;GMEB2;DEK;PAX5;TAF9;GTF2H2;POLR2G;COPS2;SETX;GTF2B;PCID2;GTF2E1;ERCC2;NCBP2;HSF2BP;CCNK;POLR2J,False
prerank,Cellular Response To Sterol (GO:0036315),-0.6780688573741385,-1.8239141153805118,0.0022727272727272726,0.2087210203573991,0.963,8/14,9.69%,GPLD1;RORC;INSIG2;LRP6;RORA;PTCH1;SMO;INSIG1,False
prerank,Purine Ribonucleoside Monophosphate Metabolic Process (GO:0009167),0.5928621348307507,1.3565254448945645,0.14862385321100918,0.20902210468508092,1.0,6/10,22.24%,GART;NT5C2;PFAS;AMPD3;HPRT1;GMPR2,False
prerank,ERBB Signaling Pathway (GO:0038127),0.3965107867742803,1.356340615707435,0.07177033492822966,0.20904202304747738,1.0,14/52,7.61%,MVP;SHC1;FAM83A;HBEGF;BCAR1;TGFB1;EPGN;AKT1;AREG;GRB7;SRC;NCK2;GRB2;PLCG1,False
prerank,Cellular Response To Organic Cyclic Compound (GO:0071407),0.3397790825490438,1.3563646648699543,0.02679830747531735,0.20912692343268874,1.0,41/140,16.83%,NR4A3;MSN;SLC5A5;ZC3H12A;BLM;CCL2;TGFB1;CIB2;P2RY1;ACTB;ADCY3;P2RY6;CDH1;SLC26A6;P2RY2;ATP1A1;CASP7;HSPA8;CCL5;RAD51;TGM2;RAMP3;TNF;UBE2L3;HSP90B1;BRCA1;RAP1B;EZR;P2RX4;RUVBL2;CCL3;GNG2;PDE12;CRHBP;DIAPH1;DHX8;FES;IL1B;KCNQ1;ROCK2;JUP,False
prerank,Spliceosomal tri-snRNP Complex Assembly (GO:0000244),0.5456620411913585,1.3549373675479115,0.11131386861313869,0.21055103414659235,1.0,6/13,16.08%,CD2BP2;PRPF31;SRSF10;LSM2;TSSC4;DDX20,False
prerank,tRNA Aminoacylation For Protein Translation (GO:0006418),0.5148834292340148,1.3549569508821326,0.1273996509598604,0.21064229343375312,1.0,10/17,28.84%,MARS2;FARSB;FARS2;FARSA;SARS2;HARS2;DARS2;LARS2;EARS2;AARS2,False
prerank,Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373),0.41763418542017805,1.3544405089904,0.06418918918918919,0.21104758338090535,1.0,17/43,13.58%,LYN;TNIP1;PTPRC;GBP1;PTPN2;SLC9A3R1;DUSP10;EPHB2;CNKSR3;RGS14;GSTP1;DUSP4;SIRPA;PTPRR;PTPN1;EZR;DUSP6,False
prerank,Sodium-Independent Organic Anion Transport (GO:0043252),0.6037416074536792,1.3540297232967438,0.13138686131386862,0.21127448977793623,1.0,4/9,7.94%,SLCO5A1;SLCO2B1;SLCO2A1;SLCO4A1,False
prerank,Negative Regulation Of Phosphoprotein Phosphatase Activity (GO:0032515),0.5029422451231945,1.3539421504696632,0.11929824561403508,0.21128253083155604,1.0,10/19,16.31%,NCKAP1L;FKBP1A;IKBKB;TNF;MGAT5;FKBP1B;PPP1R11;MASTL;PPP4R4;ROCK2,False
prerank,Regulation Of Cell Fate Commitment (GO:0010453),0.5570069032715399,1.3541715646621753,0.12241379310344827,0.21129156518215605,1.0,5/12,18.19%,HDAC1;GATAD2A;MBD3;MTA2;MTA1,False
prerank,Regulation Of Atrial Cardiac Muscle Cell Membrane Repolarization (GO:0060372),0.6772244678344365,1.3540307449740967,0.12878787878787878,0.21138287204744793,1.0,2/6,15.92%,FLNA;KCNQ1,False
prerank,Aromatic Amino Acid Transport (GO:0015801),0.6450509154098311,1.3534682176072776,0.15655577299412915,0.21163659113771258,1.0,4/7,11.92%,SLC38A5;SLC7A5;SLC3A2;SLC36A4,False
prerank,Negative Regulation Of Defense Response To Virus (GO:0050687),0.5417696560730242,1.3535327686790632,0.12477718360071301,0.2116618568167999,1.0,6/13,13.76%,TARBP2;MICB;C1QBP;TRAF3IP1;NT5C2;ATG5,False
prerank,Diol Biosynthetic Process (GO:0034312),0.5152109463202675,1.3531590848668147,0.12798634812286688,0.21178169497823648,1.0,9/16,13.54%,SPHK1;GCH1;ACER3;SPTLC2;DHFR;ACER2;SPTSSA;SPR;SPTLC1,False
