,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
RGL2,770.9665748896092,0.24799452590393434,0.061316248937602506,4.044515608844598,5.243141533064037e-05,0.004525140968990341,False
TAP2,369.6728695419075,0.3951617614847482,0.09795063785742741,4.034294927817908,5.476649579637376e-05,0.004525140968990341,False
KDM5B,3462.506323292748,-0.2039126957884422,0.050525757203941604,-4.035816721466861,5.441268135553169e-05,0.004525140968990341,False
AIF1L,484.8122342601035,-0.44454648085294723,0.11007941734481498,-4.0384160052413876,5.3813355660226084e-05,0.004525140968990341,False
KIFC2,508.873401053315,0.80265517147852,0.1988060348392093,4.037378302563566,5.405186834282222e-05,0.004525140968990341,False
LPCAT1,291.2970473127845,0.5525212968143238,0.13706132448409827,4.0311977058008575,5.549333804484712e-05,0.004525140968990341,False
NOD2,619.4289291967777,0.3666806733539611,0.09064156870291294,4.045391960898147,5.2235651936971805e-05,0.004525140968990341,False
MIIP,147.30842306122403,0.37315479994662437,0.09244598942544412,4.036462828358459,5.426311846034546e-05,0.004525140968990341,False
MUTYH,101.37478291925929,0.3405553018655392,0.08446151015916065,4.032076874114508,5.5286095222378335e-05,0.004525140968990341,False
RABGAP1L,2124.0723023837068,-0.30136427566655966,0.07470322841689363,-4.034153303050664,5.479953394484926e-05,0.004525140968990341,False
RBM43,234.8124522741614,-0.39295654341550246,0.09729879956786514,-4.038657672661403,5.37579525049101e-05,0.004525140968990341,False
OSBP,1769.4725280843172,-0.1731508451159975,0.04291495011338559,-4.034744177926704,5.4661819802010176e-05,0.004525140968990341,False
PLXNB1,1503.752817637297,0.4157121661152531,0.102933584210401,4.03864462025842,5.376094343569548e-05,0.004525140968990341,False
MACC1,1176.5547000626514,-0.3385261668873642,0.08379003571681537,-4.0401721277632445,5.341198667711919e-05,0.004525140968990341,False
RNF170,817.4864209415666,-0.2272205041767864,0.05647681267215425,-4.023252967475215,5.739978610737e-05,0.004659923191213548,False
AFG3L1P,250.4228173884641,0.37370400843516355,0.09292214380111381,4.02168948270309,5.77821988607115e-05,0.004659923191213548,False
IKZF2,1826.9924592369512,-0.31428382098141483,0.07815638665576824,-4.021217387718364,5.7898142059505686e-05,0.004659923191213548,False
AP000439.3,30.951271097489418,-0.6046543574689526,0.1504633175311873,-4.018616413556233,5.854088418004402e-05,0.004671210809765573,False
YIPF4,1429.7400298301354,-0.1830830358688326,0.04555602060517959,-4.018854883212002,5.848167432909611e-05,0.004671210809765573,False
ZYX,362.27872877927075,0.46885158240505354,0.11674392713428532,4.016068277930676,5.9177117597212004e-05,0.004701799018663955,False
ROGDI,68.58736282740497,0.4751262020946565,0.11840008106870833,4.012887472762267,5.9980510296172375e-05,0.004745351691176327,False
ZGPAT,39.3572055720584,0.4638164315399582,0.11563819704262158,4.010927560285345,6.048066651056714e-05,0.004764646405781628,False
PARD6B,454.10656070885017,-0.28009338029888975,0.06990039926542578,-4.007035485381411,6.148562820311095e-05,0.004823378901064298,False
ZDHHC9,1086.184609241303,-0.26927428143346044,0.06739731143885974,-3.9953267524289267,6.460508679553602e-05,0.00499857049482481,False
APOL3,209.02231546373505,0.6971880403062951,0.1746167644368406,3.9926752883940315,6.533200463868485e-05,0.00499857049482481,False
SBNO2,1165.057275763447,0.4079738953941669,0.10216929172751531,3.993116605743241,6.521047972958759e-05,0.00499857049482481,False
MTMR2,747.1386385664962,-0.21049501721713645,0.052663696733533036,-3.996966226700642,6.415945050681704e-05,0.00499857049482481,False
PLA2G4E,2344.962973476614,0.37847609582950154,0.09472917871150198,3.995348645237933,6.459911671456783e-05,0.00499857049482481,False
MMAA,264.5051416370611,-0.27001195579060683,0.06761460550227447,-3.9933968967921287,6.513340752085933e-05,0.00499857049482481,False
TRIM47,241.00788049939246,0.4668772417354598,0.1169739236116947,3.9912933354727858,6.57139389674414e-05,0.005007186693781436,False
GPR158,29.262401779518722,1.8880868238953923,0.4735418851537351,3.9871590731249174,6.686919340655848e-05,0.005074416505366266,True
ELF3,81.49358765308375,0.7258730886606455,0.1822363029898814,3.983142089427425,6.80100651426309e-05,0.0050985610126282,False
KLHL8,413.73223423906154,-0.22374396499778695,0.0561681196239537,-3.9834690300433016,6.791652590958809e-05,0.0050985610126282,False
PASK,175.43443936178625,0.5223710917272029,0.13110673700351638,3.9843192170452117,6.767385299455604e-05,0.0050985610126282,False
AQP7,28.850985123896812,1.0819206630370348,0.2718429125292729,3.9799480257574507,6.89303368679006e-05,0.005146798486136579,True
ZBTB41,885.6828288238788,-0.3017544992446493,0.07587087948615535,-3.977211036544164,6.972827796378618e-05,0.00518555257561085,False
GXYLT1,598.416969310836,-0.21348828033889214,0.05377014937614829,-3.9703865958310436,7.175610441136497e-05,0.005312272430565462,False
CCR7,27.59581705317778,0.9920271388210247,0.2499082179144329,3.9695658954308133,7.20036925829656e-05,0.005312272430565462,False
LIPH,354.3150709245771,-0.4884597739141074,0.12311286065567795,-3.9675771589796103,7.260700860391542e-05,0.00531594403439554,False
UFD1L,428.49625620764675,0.2117899626880041,0.05338098332963582,3.9675170721409976,7.26253111411611e-05,0.00531594403439554,False
MYO1G,111.70935975810899,0.6477637416423541,0.1634309497678118,3.9635316478466245,7.384906825305993e-05,0.005384321086121138,False
TNIP2,315.63999278744143,0.3582825854058048,0.09048297864465966,3.959668335111233,7.505392521390667e-05,0.005450791318659972,False
RP11-295G20.2,247.04226754907486,0.5587588722837524,0.1411565026070853,3.9584352258930635,7.544239423783616e-05,0.005457684800271789,False
CHTF18,117.70870130768806,0.46172587101011353,0.11670303968129234,3.9564168360228997,7.608235790093393e-05,0.005482648054628541,False
RABGGTA,273.6235431499131,0.24584620727657397,0.062164142324287165,3.9547912684789557,7.660149921186332e-05,0.0054987454569380805,False
ZNF436,1204.439350774773,-0.21890905241562778,0.05545645429886286,-3.9474044127649273,7.900304411134106e-05,0.005619022444576975,False
ICOS,13.85376159044451,1.1597989569399598,0.29385378731161443,3.9468572705855993,7.918372851114281e-05,0.005619022444576975,True
GGA1,619.323257052865,0.24714388323293193,0.06260314981446964,3.947786716249362,7.887702628198699e-05,0.005619022444576975,False
PABPN1,341.08677969963446,0.3823064278498665,0.09694162905627217,3.943676535783686,8.024187294217577e-05,0.00565531726103953,False
AP1G2,268.23986597455263,0.37785817364247465,0.09581815844956008,3.943492337534164,8.030355835383155e-05,0.00565531726103953,False
NFATC2IP,524.29692632541,0.19439660205002723,0.049320421323340385,3.941503272560874,8.09725300804048e-05,0.005680910487754287,False
ZNF598,447.62022191586385,0.30255908751656774,0.07678594978050735,3.9402923110469157,8.13823824718962e-05,0.005688200206456744,False
RP11-255H23.2,720.4546345136912,-0.4753011650172801,0.12078444584293259,-3.9351189774497874,8.315549148208936e-05,0.005790362912490657,False
MBNL3,1927.3330898722154,-0.2839770977175249,0.0723057886338544,-3.9274462402386905,8.58526028381676e-05,0.005955864149131388,False
MVP,1327.3757212889575,0.3231869754734146,0.08236382555408982,3.9238946624834936,8.712884404006554e-05,0.006021931109267281,False
SMAD7,190.00617524167768,0.3448206454053688,0.08794232268049053,3.9209863339425435,8.818726463994471e-05,0.00607250971920686,False
SGPL1,3662.51597814895,-0.22582575245904116,0.05770077330855433,-3.9137387509772203,9.087795744393417e-05,0.006234697360876842,False
FBXW2,2540.3606997681695,-0.16885802119752702,0.04318191278561693,-3.910387713389353,9.214809001094106e-05,0.00627552120689896,False
EVL,673.8698520426353,0.4527081299071405,0.11576740837759332,3.9104972310562816,9.210631619847154e-05,0.00627552120689896,False
HOOK3,3649.669509257811,-0.2479837117252772,0.06347295666494475,-3.9069191787348267,9.348040419429378e-05,0.006329725132585756,False
SRSF5,3975.768186740273,0.41178296269016057,0.10540845715245407,3.906545772646987,9.36249145579326e-05,0.006329725132585756,False
UBXN11,121.45298924469748,0.5356269007730032,0.13717443154520137,3.904713835803321,9.433694659504299e-05,0.006340953834634473,False
CSNK1G3,727.8970644393814,-0.21091585190253812,0.05402052654110695,-3.9043649776727296,9.447311812573951e-05,0.006340953834634473,False
AF127936.9,16.707166028558415,-0.6021316896556959,0.1543685212283477,-3.9006118920126216,9.594986650526591e-05,0.006416906180093179,False
MYO19,1168.3222213668091,0.2577806896411042,0.06613587450413157,3.8977437219039177,9.709308696382698e-05,0.0064700884330877095,False
FAM50A,293.68245377197303,0.2819135995626266,0.0723754016591064,3.8951576516350253,9.813488005419841e-05,0.006516156035598775,False
ATP7A,3132.658779698516,-0.3003182335793274,0.07716537731897963,-3.8918779900200273,9.9471267466844e-05,0.00658138720549311,False
G27536,14.886161381214356,-1.6486654762104995,0.42399272709711733,-3.888428670694782,0.00010089531241967313,0.0066519349237821376,True
RELL2,46.26678351170212,0.5743382566337405,0.14813315583888398,3.8771755950329956,0.00010567609129093787,0.006942508442689459,False
VAPB,1125.1875182098406,-0.24376577775185146,0.06289212125457662,-3.8759350597371176,0.0001062160120996942,0.0069534087921039245,False
PANK4,219.03224394161322,0.25040948992217554,0.06466316842429677,3.872521189791959,0.00010771530781871264,0.007026817554264932,False
TIGD6,110.41733598939595,-0.30047251563941746,0.07763286898146952,-3.8704291053720863,0.00010864394930078503,0.007038008032753294,False
KIAA1715,2145.1382930918253,-0.2613118208705729,0.06751096641606529,-3.870657387129177,0.00010854225288200409,0.007038008032753294,False
PPFIBP1,1746.098675639386,-0.2058203145586723,0.053238368790356025,-3.866014666398946,0.00011062828805592273,0.007141670595610123,False
NUP62CL,30.75567292530486,0.46621378452359424,0.12088352234772742,3.856719058719246,0.00011491911287270457,0.007341026981780465,False
MICAL1,538.3343452994319,0.322705425184034,0.08368825410524879,3.856042029245709,0.00011523768329246884,0.007341026981780465,False
CORO6,49.67444659960275,0.9672459919652706,0.25083703015127695,3.856073369158994,0.00011522291819809177,0.007341026981780465,False
KIAA0141,530.2514410047663,0.21516456529515726,0.05580111611185095,3.8559186677174897,0.00011529581963639714,0.007341026981780465,False
C2CD2,1354.8522052195106,-0.3651404125219682,0.09480893377781707,-3.851329173025696,0.00011747846443381586,0.007454469661274759,False
CCL22,218.2568010191335,0.9809365507374839,0.2548477584162885,3.8491080197579945,0.00011854872452952023,0.007477480220124412,False
REC8,44.77687236091141,0.7594360792550364,0.19731208099396647,3.848908163298217,0.00011864547466311862,0.007477480220124412,False
ITPKB,1008.2946717484474,-0.22451242498243065,0.05834407681075201,-3.8480757131640155,0.00011904926369651211,0.00747758077920795,False
METTL17,290.30852168360565,0.36541487732809724,0.09504573222107418,3.8446216236006334,0.00012073859142171097,0.007558154517550339,False
RP11-473M20.5,50.878053454810235,0.9144934460526623,0.238066564027634,3.8413350895697844,0.00012236693342574943,0.007618998055160561,False
ATXN7L2,64.21042858362071,0.3554742921003422,0.09254713768576417,3.8410079553980863,0.0001225301429912332,0.007618998055160561,False
ARHGEF4,2095.612935693115,0.27100935091714295,0.07065124342428493,3.8358751775908444,0.000125117945770428,0.007742165575954585,False
ENTHD2,105.61323774454027,0.5999581437198738,0.15642518166628,3.8354319766738976,0.00012534379509263822,0.007742165575954585,False
DOCK10,591.9874146058759,0.3258446306846077,0.08501505595536127,3.8327873459931427,0.00012669947200741381,0.007799988687290853,False
ALG10,160.59365172457524,-0.21861380793973492,0.05707994300068677,-3.82995841353774,0.00012816491683376345,0.007834854524695102,False
WDR66,73.57891859835922,0.932752716431396,0.2436312796050783,3.8285425333863965,0.00012890435606637124,0.007834854524695102,False
XPO7,1366.8985576740909,-0.15687896168340548,0.0409737437429343,-3.828768068342752,0.00012878630250718525,0.007834854524695102,False
PIP5KL1,39.50494953574925,0.493870417452557,0.1290000082264755,3.828452604324693,0.00012895145678553686,0.007834854524695102,False
SH2B3,234.62999488706237,0.4386061459267753,0.11468136026267067,3.824563511648054,0.000131003972975367,0.007933634741231346,False
IL4R,686.799970641121,0.5341342275856832,0.13971700539365087,3.8229722007050384,0.00013185264983634954,0.007959105408303281,False
PLA2G3,462.8490901581279,0.5411867172335816,0.14175232967476906,3.8178329659573076,0.00013462902207447667,0.008071273334860303,False
COMP,101.2550203034713,1.1631920637477455,0.3047154930811749,3.8173052902100917,0.0001349171858662495,0.008071273334860303,True
PLEKHF1,81.03463660750019,0.4503691107286854,0.11798632795652314,3.8171296499255596,0.000135013231881538,0.008071273334860303,False
ZNF513,131.52540456499383,0.3022598195860143,0.07927685666521668,3.8127119603448287,0.0001374502651185619,0.008190626054757382,False
PPP1R12C,479.09305624539627,0.3237903255703736,0.08498655927892558,3.809900392692625,0.00013902279106090974,0.008231566023581,False
ADAM8,118.92671771449928,0.6829066089509525,0.17922339820888053,3.810365252393225,0.00013876162835007122,0.008231566023581,False
ANKRD20A5P,29.028300757530065,1.6315470915768986,0.42848944675220746,3.8076715866479933,0.0001402814003852147,0.00825570634582344,True
TEAD1,2647.1926503996206,-0.2612718383989196,0.06864634064098195,-3.8060563164664893,0.0001412002443657072,0.00825570634582344,False
LGALS2,50.99691630804008,0.5771070698797556,0.15162907019123645,3.806045035769863,0.0001412066812592434,0.00825570634582344,False
IL20RA,1226.071527477796,-0.35657576061894974,0.09367619179817542,-3.8064715673667573,0.00014096348972301423,0.00825570634582344,False
CLASRP,299.82999922791043,0.3960852565139617,0.10417529723191248,3.80210344523622,0.0001434727954707028,0.008262826485050959,False
CAPN10,228.97200471407797,0.4178992286397797,0.10986314148553875,3.8038164846650377,0.00014248375243961793,0.008262826485050959,False
NDUFS1,2684.378056551404,-0.20532557281575525,0.05400997601717526,-3.801623106636103,0.00014375128296187207,0.008262826485050959,False
FOXP3,15.985168356816098,0.8629094721537052,0.2270763951504562,3.800084423490865,0.0001446468013992509,0.008262826485050959,False
MFSD2A,1444.0749161277515,0.42323065801594306,0.11123595040079347,3.8048010242282615,0.00014191822659074404,0.008262826485050959,False
RP11-1055B8.3,18.16892491781237,0.688449837704646,0.18112026509213974,3.801064653667644,0.0001440756990316827,0.008262826485050959,False
C1orf159,118.6959663982166,0.5473814230302191,0.14405992942531076,3.7996785449906394,0.00014488389813503726,0.008262826485050959,False
ALDH5A1,521.9713409446564,-0.4124665620792562,0.10848616957115545,-3.8020197755136125,0.00014352126836982148,0.008262826485050959,False
PGAP1,2122.1187289582167,-0.30075914248417945,0.0792017784404535,-3.797378649903677,0.00014623432486763057,0.008288989536399352,False
TOR1AIP2,3308.7963522691075,-0.1825743697312549,0.048076461282022455,-3.7975833674664847,0.00014611364223477487,0.008288989536399352,False
ZNF610,15.40234326791113,-0.7337906741402014,0.19336566748918366,-3.7948343347003295,0.00014774207239225457,0.008348998814336768,False
LIF,86.76601541260379,-0.6349549055182774,0.16740900186320873,-3.792836098724872,0.0001489364653938763,0.008357668362688675,False
AASS,268.7092742903414,0.38984967284058286,0.10279653148019385,3.7924399513002682,0.0001491743293377459,0.008357668362688675,False
ZNF276,245.78594164276825,0.43045743089088406,0.11350755947822513,3.7923239022107724,0.0001492440779051549,0.008357668362688675,False
SLITRK5,14.21820978442629,-1.2777782400577464,0.3370059011708612,-3.791560431489049,0.00014970370997872606,0.008358232360133559,True
PDE4B,262.9464450633599,0.4153334153481517,0.10959058806220683,3.789863917076495,0.00015072983740500927,0.008390326757586624,False
TECPR1,311.2945288515872,0.28184477173773076,0.07440657810510859,3.787901270497748,0.0001519251936726234,0.008431621494810191,False
STX19,172.70054464803724,-0.35060808921436815,0.0926579476347665,-3.7838965589479057,0.00015439201175676027,0.008517674429025778,False
D2HGDH,240.17753308524243,0.5334092878641766,0.14095905338098355,3.7841435159363632,0.00015423880715047882,0.008517674429025778,False
MYEF2,111.67279212792793,0.3925177073085313,0.10378819530006833,3.7819109020414086,0.00015562906927510237,0.008560519692197347,False
VGLL4,562.1350806509262,0.17123616432460345,0.045295982810338156,3.7803830207547957,0.0001565872786637047,0.008587819129544537,False
